(53,-14.568105224609354,2.398742225057807),
(54,-14.041743847656242,5.925181088774332),
(55,-14.193336865234365,4.909560391545301),
(56,-14.269480444335926,4.399424792082161),
(57,-14.301705004882809,4.183531400860113),
(58,-14.625209204101552,2.016165346564509),
(59,-14.496883349609359,2.8759041122019657),
(60,-14.413802270507801,3.432518558115875),
(61,-13.88241601562498,6.992622363054596),
(62,-14.666794775390613,1.7375564265626426),
(63,-14.724061328124993,1.3538903636714499),
(64,-14.713918481445308,1.4218439223595989),
(65,-14.643863110351553,1.8911906374760215),
(66,-14.360432519531244,3.7900773993060217),
(67,-14.567066552734378,2.4057009667644436),
(68,-14.613058178710922,2.0975730068673255),
(69,-14.317512890624997,4.077624043148707),
(70,-14.355786230468734,3.821205926282947),
(71,-14.458275415039054,3.1345638978128596),
(72,-14.422506762695306,3.3742014761965677),
(73,-14.60719414062499,2.1368600304028407),
(74,-14.140002539062483,5.266881898817314),
(75,-14.529540405273423,2.657113153536),
(76,-14.501338061523438,2.846059085746182),
(77,-14.303686743164047,4.170254440963996),
(78,-14.386713427734378,3.614004419563905),
(79,-14.380135791015608,3.65807230670781),
(80,-14.211699951171877,4.786534077793604),
(81,-14.289983300781238,4.26206275726784),
(82,-14.382675927734379,3.641054270741569),
(83,-14.292717431640618,4.24374502777025),
(84,-14.60612709960936,2.144008835523159),
(85,-14.418350732421867,3.402045439140572),
(86,-14.331159985351551,3.9861932366197),
(87,-14.404677343749988,3.4936524059935214),
(88,-14.451685791015596,3.178712095745085),
(89,-14.482912866210924,2.969501510792127),
(90,-14.676346557617173,1.6735627949316965),
(91,-14.293443530273432,4.2388804184927436),
(92,-14.629770727539054,1.9856047199074471),
(93,-14.42685856933591,3.345045879420763),
(94,-14.324774389648432,4.0289745154927985),
(95,-14.787351611328106,0.9298673936066004),
(96,-14.395955102539055,3.552088400220512),
(97,-14.700925073242171,1.5088952556563362),
(98,-14.460360205078096,3.1205965268425113),
(99,-14.428441064453121,3.3344437104028124),

Noise level = 5
Qubit no. for Noise = 5 circuit: 156, Qubit no. for optimized Hamil :156

Gate counts of optimized circuit: OrderedDict([('cz', 140), ('rz', 103), ('sx', 98), ('x', 4)])
Depth of optimized circuit: 228
(0,-14.10734494628906,5.485676455929892),
(1,-14.285495068359356,4.2921323595124665),
(2,-14.390786987304665,3.586712981758422),
(3,-14.11647307128905,5.424521180937721),
(4,-14.214211669921863,4.769706432372605),
(5,-14.18360156249998,4.974783546996612),
(6,-14.286933154296854,4.282497681966954),
(7,-14.532062548828112,2.6402156655352433),
(8,-13.927543847656239,6.690281523322962),
(9,-14.150154125976552,5.198869783586905),
(10,-14.30948413085936,4.131413951954092),
(11,-14.347307031249986,3.878013623366029),
(12,-14.394588037109362,3.5612472649693308),
(13,-14.138310791015616,5.278216024612447),
(14,-14.077530957031254,5.685419854675738),
(15,-14.254386474609358,4.500549159830501),
(16,-14.240987988281237,4.590314376222263),
(17,-14.561488793945294,2.4430700181946996),
(18,-14.455959204101564,3.150081708625293),
(19,-14.355845068359361,3.8208117328005753),
(20,-14.490667749023405,2.9175464826861477),
(21,-13.798983081054669,7.551594118706174),
(22,-14.22542209472655,4.694600470117431),
(23,-14.42082109375,3.3854948741174),
(24,-14.456053295898428,3.1494513261851163),
(25,-14.396147338867177,3.5508004834238225),
(26,-14.440581396484362,3.2531076919031072),
(27,-13.980037988281232,6.338588968126481),
(28,-14.142301269531234,5.251481201089186),
(29,-14.305617456054687,4.157319333506749),
(30,-14.535785473632782,2.6152733591793345),
(31,-14.563361279296863,2.4305250150758595),
(32,-14.564888183593744,2.4202952852942676),
(33,-14.247715283203114,4.545243830967757),
(34,-13.973679272460924,6.381190161097488),
(35,-14.249851391601563,4.530932644769012),
(36,-14.001655786132797,6.193757212170119),
(37,-14.33829001464844,3.938424510582977),
(38,-14.240079077148437,4.596403765912907),
(39,-14.525339672851551,2.6852566053871065),
(40,-14.090261987304679,5.6001263626052555),
(41,-14.0592825439453,5.807677900051263),
(42,-14.286509350585927,4.2853370200001715),
(43,-14.499413354492177,2.8589539560263613),
(44,-14.264063574218738,4.435715945151807),
(45,-14.312137329101542,4.1136384429520145),
(46,-14.259326049804681,4.467455717374924),
(47,-14.362775048828102,3.7743832646040207),
(48,-13.830866040039052,7.337989339602438),
(49,-14.269275415039054,4.400798417337256),
(50,-14.061419799804671,5.793359026261895),
(51,-14.591694262695306,2.2407038424821057),
(52,-14.266833471679671,4.417158591815425),
(53,-14.320302050781244,4.058937636427426),
(54,-14.143509790039037,5.243384532387957),
(55,-14.740377099609372,1.2445803474482084),
(56,-14.482996948242175,2.9689381903136027),
(57,-14.57101025390623,2.379279535238049),
(58,-13.679592919921877,8.351466834674008),
(59,-13.949955322265598,6.540132408064678),
(60,-13.84030463867187,7.274753998836239),
(61,-14.357885302734367,3.8071428693426266),
(62,-14.262919189453115,4.443382926600752),
(63,-14.386476831054665,3.615589535347277),
(64,-14.491345776367165,2.913003934390644),
(65,-14.546806298828123,2.541437648618563),
(66,-14.24428986816406,4.568192924968539),
(67,-14.248160986328116,4.542257774447449),
(68,-14.175688818359344,5.027796191308983),
(69,-13.94883244628905,6.547655288078702),
(70,-14.248650219726546,4.5389800801765725),
(71,-14.283339965820307,4.306570799872567),
(72,-14.28961484374998,4.2645312917225455),
(73,-14.107170727539053,5.486843661195544),
(74,-14.178257031249995,5.010590054718349),
(75,-13.889774877929675,6.943320535146491),
(76,-14.52576303710935,2.682420211537596),
(77,-13.798900561523432,7.5521469709759455),
(78,-14.214462451171865,4.768026284882642),
(79,-14.43195654296873,3.3108912223122773),
(80,-14.58922358398436,2.2572565338601676),
(81,-13.897257275390608,6.893191064491279),
(82,-14.52349187011717,2.6976362435222696),
(83,-14.13342729492187,5.310933756516494),
(84,-14.338113183593737,3.939609217385029),
(85,-14.815607202148435,0.7405647244729627),
(86,-14.60230693359376,2.1696026243023514),
(87,-14.41952053222656,3.3942081857350965),
(88,-13.98446401367185,6.308936131439221),
(89,-14.226415161132813,4.687947269250816),
(90,-14.31699755859373,4.081076589217524),
(91,-14.096050244140596,5.561347047189854),
(92,-14.417598730468754,3.4070835916896836),
(93,-13.9695587890625,6.408795972294374),
(94,-14.063580908203114,5.7788803487246305),
(95,-14.505731518554665,2.8166244457832863),
(96,-14.325172094726565,4.026310029257236),
(97,-14.04738730468748,5.887371881883302),
(98,-13.945749609375007,6.568309227330688),
(99,-14.374831884765605,3.693606641004501),
